mean,138.75986
104.99041
113.70569
122.00429
111.268005
91.47852
84.38419
61.045704
73.52845
96.510376
136.25984
242.11426
244.11426
182.65477
182.65477
176.86104
157.30746
143.93575
141.10352
143.93575
136.25984
129.89578
148.93057
175.0625
154.91035
132.09245
140.65338
193.15657
228.2964
209.0906
175.0625
126.51144
111.81531
98.71388
115.40743
124.75532
126.77956
113.83312
102.94106
102.94106
102.94106
102.94106
104.99041
111.268005
120.03377
127.654724
132.49783
97.282585
84.97365
71.26988
80.50899
100.01665
141.10352
242.11426
228.53955
176.86104
171.14249
216.59032
189.55028
157.30746
133.86896
127.94111
129.89578
136.25984
136.25984
186.71106
148.93057
136.13963
130.09857
124.9058
138.57687
180.85226
200.21509
200.21509
217.7639
241.11426
228.2964
186.71106
166.1358
143.49977
119.2912
77.51177
115.40743
121.46676
130.48975
126.77956
110.15915
104.37264
105.56507
107.24885
109.19265
113.51568
119.77151
126.34108
131.87204
157.30746
114.66316
100.01665
74.28061
82.78112
104.37264
143.93575
206.54167
243.11426
176.86104
149.76488
176.86104
171.14249
166.3107
143.93575
126.34108
119.77151
123.20046
131.87204
138.652
158.34622
136.13963
124.9058
126.51144
138.57687
148.93057
158.34622
186.71106
243.11426
247.11424
245.11426
241.11426
241.11426
240.4136
200.21509
193.15657
161.81982
128.47124
118.09231
124.9058
119.2912
99.06201
79.96487
171.13855
175.61479
137.09807
113.83312
99.568886
102.484215
104.37264
107.24885
111.51909
115.89219
121.322655
127.94111
131.87204
141.10352
121.322655
111.51909
72.63243
79.382545
108.34106
157.30746
206.54167
182.65477
244.11426
206.54167
143.93575
141.10352
138.652
143.93575
138.652
124.77734
118.585724
119.77151
127.94111
133.86896
136.13963
180.85226
151.51479
126.51144
143.49977
158.34622
154.91035
193.15657
193.15657
240.4136
186.71106
170.16345
200.21509
186.71106
175.0625
241.11426
242.11426
241.11426
200.21509
228.2964
244.11426
186.71106
158.34622
240.4136
241.11426
154.91035
58.20914
102.43119
171.13855
157.96263
134.65654
123.12121
104.796486
103.23668
104.92594
108.95391
114.48604
122.07934
128.47124
132.09245
134.10641
161.81982
134.10641
114.48604
74.54562
81.12935
95.7064
149.69176
149.69176
153.76361
165.65295
175.74011
165.65295
143.97177
132.49268
127.06517
130.5574
132.49268
128.64467
122.824005
122.824005
130.5574
141.54124
141.54124
136.78058
134.44955
134.44955
139.14673
149.69176
170.42245
189.13681
196.6037
189.13681
170.42245
160.95723
153.76361
153.76361
153.76361
153.76361
181.97162
189.13681
181.97162
170.42245
181.97162
228.39563
246.11424
246.11424
248.11424
248.11424
248.11424
181.97162
63.689583
73.41273
137.09807
200.30574
142.55835
128.43387
132.56424
110.15915
104.92594
106.02163
108.95391
113.3257
119.2912
124.9058
128.47124
130.09857
143.49977
161.81982
116.54396
91.66804
73.52845
83.54349
87.01295
97.31779
121.322655
153.76361
141.54124
147.1867
175.74011
181.97162
149.69176
136.78058
139.14673
122.824005
128.64467
134.44955
132.49268
128.64467
128.64467
134.44955
143.97177
153.76361
147.1867
143.97177
141.54124
141.54124
147.1867
157.11958
165.65295
175.74011
175.74011
175.74011
175.74011
170.42245
160.95723
157.11958
153.76361
153.76361
157.11958
153.76361
147.1867
153.76361
170.42245
189.13681
189.13681
160.95723
175.74011
244.4136
157.11958
115.136696
82.38235
93.28071
86.723305
100.72324
240.4136
209.0906
134.10641
132.09245
145.61446
113.3257
108.95391
108.95391
110.079445
113.3257
118.09231
122.07934
124.9058
124.9058
140.65338
145.61446
108.95391
95.52249
69.015076
79.47978
92.08424
102.484215
121.322655
182.65477
153.76361
136.78058
141.54124
175.74011
175.74011
139.14673
132.49268
147.1867
121.28907
128.64467
139.14673
143.97177
139.14673
136.78058
139.14673
147.1867
157.11958
153.76361
149.69176
147.1867
147.1867
147.1867
149.69176
149.69176
153.76361
160.95723
175.74011
189.13681
189.13681
170.42245
157.11958
149.69176
141.54124
143.97177
141.54124
139.14673
141.54124
149.69176
157.11958
157.11958
141.54124
130.5574
170.42245
149.69176
130.5574
130.5574
141.54124
64.26688
90.60864
118.09231
130.09857
242.11426
175.0625
140.65338
145.61446
154.91035
110.079445
111.81531
111.81531
111.81531
114.48604
116.54396
120.54683
123.667175
123.667175
130.09857
124.9058
110.079445
104.92594
74.82261
77.832535
82.78112
96.510376
115.89219
141.10352
182.65477
147.1867
139.14673
143.97177
165.65295
157.11958
139.14673
136.78058
147.1867
121.28907
130.5574
147.1867
157.11958
153.76361
147.1867
143.97177
147.1867
149.69176
147.1867
147.1867
147.1867
147.1867
147.1867
147.1867
147.1867
141.54124
147.1867
160.95723
175.74011
175.74011
170.42245
157.11958
149.69176
143.97177
147.1867
147.1867
143.97177
147.1867
149.69176
153.76361
153.76361
170.42245
122.824005
136.78058
157.11958
153.76361
170.42245
247.11424
106.493256
89.89146
69.46417
75.30629
83.48314
101.55824
180.85226
170.16345
240.4136
175.0625
154.91035
148.93057
166.1358
115.366844
117.63668
116.387535
116.387535
118.75751
122.29874
125.90181
127.38569
128.96841
118.75751
125.90181
128.96841
116.387535
90.74563
76.71706
87.46516
90.518456
90.518456
103.2151
134.44955
165.65295
160.95723
139.14673
147.1867
153.76361
147.1867
143.97177
143.97177
143.97177
139.14673
127.06517
136.78058
157.11958
170.42245
165.65295
153.76361
147.1867
143.97177
147.1867
143.97177
143.97177
141.54124
141.54124
141.54124
141.54124
141.54124
136.78058
141.54124
147.1867
153.76361
157.11958
157.11958
149.69176
147.1867
147.1867
147.1867
149.69176
153.76361
153.76361
153.76361
149.69176
153.76361
181.97162
134.44955
136.78058
153.76361
165.65295
141.54124
175.74011
147.1867
141.54124
120.13275
103.2151
85.67954
64.540276
76.95955
98.23592
113.3257
134.10641
217.7639
209.0906
241.11426
186.71106
161.81982
136.13963
161.81982
123.667175
114.428246
114.428246
115.28332
118.75751
123.45874
127.38569
130.56004
130.56004
122.29874
119.62681
127.38569
130.56004
105.80855
96.99712
73.18277
78.35351
84.65971
98.56454
105.6693
104.84824
120.13275
170.42245
205.91148
175.74011
143.97177
157.11958
153.76361
139.14673
136.78058
147.1867
147.1867
134.44955
134.44955
143.97177
160.95723
175.74011
170.42245
157.11958
149.69176
147.1867
160.95723
153.76361
147.1867
141.54124
136.78058
134.44955
134.44955
134.44955
139.14673
139.14673
143.97177
147.1867
149.69176
149.69176
149.69176
149.69176
139.14673
139.14673
143.97177
149.69176
153.76361
147.1867
143.97177
143.97177
147.1867
157.11958
153.76361
143.97177
157.11958
143.97177
149.69176
196.6037
196.6037
175.74011
228.39563
165.65295
115.136696
107.320045
101.59432
67.81985
72.00683
89.99001
116.54396
138.57687
180.85226
175.0625
193.15657
193.15657
158.34622
148.93057
128.47124
148.93057
115.366844
109.968315
110.80818
113.57545
117.63668
123.45874
128.96841
132.09892
132.09892
130.56004
117.63668
117.63668
133.33386
121.15027
110.80818
113.57545
79.72531
87.067406
95.14267
100.78873
115.995804
132.49268
141.54124
170.42245
196.6037
175.74011
170.42245
157.11958
153.76361
147.1867
141.54124
141.54124
147.1867
141.54124
136.78058
139.14673
147.1867
160.95723
170.42245
170.42245
160.95723
157.11958
157.11958
189.13681
175.74011
157.11958
143.97177
136.78058
134.44955
134.44955
136.78058
143.97177
143.97177
147.1867
149.69176
149.69176
149.69176
149.69176
149.69176
134.44955
134.44955
139.14673
149.69176
149.69176
143.97177
139.14673
141.54124
136.78058
157.11958
165.65295
143.97177
153.76361
165.65295
157.11958
175.74011
153.76361
165.65295
205.91148
228.39563
196.6037
170.42245
139.14673
118.61947
95.928986
76.71706
63.25881
72.00683
85.31402
108.09471
136.13963
148.93057
241.11426
151.51479
166.1358
148.93057
132.09245
138.57687
126.51144
136.13963
101.55824
106.63505
108.29634
110.80818
116.387535
122.29874
128.96841
132.09892
133.33386
122.29874
130.56004
119.62681
116.387535
116.387535
116.387535
122.29874
119.62681
125.90181
107.320045
113.181244
110.04224
110.88321
125.55711
143.97177
189.13681
247.11424
247.11424
170.42245
139.14673
147.1867
181.97162
149.69176
139.14673
143.97177
149.69176
141.54124
136.78058
139.14673
141.54124
149.69176
160.95723
165.65295
165.65295
165.65295
165.65295
165.65295
216.7852
189.13681
160.95723
143.97177
139.14673
139.14673
141.54124
143.97177
147.1867
149.69176
153.76361
157.11958
157.11958
153.76361
153.76361
149.69176
136.78058
134.44955
141.54124
153.76361
157.11958
147.1867
141.54124
143.97177
143.97177
141.54124
157.11958
157.11958
153.76361
181.97162
157.11958
147.1867
128.64467
193.896
175.74011
176.13737
175.74011
149.69176
139.14673
181.97162
216.7852
134.44955
149.69176
117.486
88.09311
91.91842
60.09674
54.129856
67.81985
87.34377
108.95391
140.65338
180.85226
175.0625
151.51479
166.1358
170.16345
180.85226
145.61446
120.54683
122.07934
116.54396
97.6235
100.71433
97.60294
100.71433
106.885735
109.83908
115.407616
121.50596
119.93133
115.407616
121.50596
127.50435
125.88848
113.87285
107.74505
110.97219
121.75501
124.343376
128.96841
125.90181
117.63668
82.64526
115.990555
120.089325
121.24157
149.82628
130.21967
154.3189
213.89749
201.69916
154.3189
137.12227
137.12227
143.36586
170.42245
149.69176
136.78058
134.44955
136.78058
134.44955
139.14673
143.97177
149.69176
157.11958
165.65295
170.42245
165.65295
160.95723
160.95723
160.95723
170.42245
165.65295
153.76361
147.1867
141.54124
141.54124
143.97177
149.69176
153.76361
147.1867
143.97177
147.1867
147.1867
139.14673
139.14673
141.54124
153.98373
159.91681
167.68042
171.64589
176.13737
171.64589
163.76944
159.91681
176.13737
163.76944
163.76944
167.68042
150.68878
133.33386
130.56004
137.26529
137.26529
147.45102
153.98373
165.28636
163.76944
163.76944
167.68042
171.64589
176.13737
163.76944
196.6037
175.74011
134.44955
165.65295
137.12227
97.994705
61.8025
64.328735
61.8025
53.606285
56.124924
54.872105
56.124924
81.63446
110.88321
117.486
70.089935
68.71781
61.7302
77.72399
102.39608
134.10641
175.0625
193.15657
166.1358
143.49977
175.0625
180.85226
193.15657
151.51479
124.9058
126.51144
118.09231
99.89115
96.32115
97.60294
103.23601
104.93055
103.23601
108.97525
119.93133
124.31756
113.87285
117.47586
121.50596
122.7242
116.292336
109.83908
108.97525
111.84346
113.57545
121.15027
127.38569
127.38569
126.51144
130.09857
124.9058
115.366844
66.0639
87.05194
114.530556
134.78996
143.36586
130.21967
146.5707
154.3189
158.46362
158.46362
149.82628
143.36586
134.78996
132.48213
143.97177
136.78058
132.49268
132.49268
132.49268
132.49268
132.49268
139.14673
149.69176
157.11958
170.42245
175.74011
175.74011
170.42245
170.42245
175.74011
165.65295
157.11958
149.69176
143.97177
143.97177
143.97177
147.1867
147.1867
153.76361
147.1867
143.97177
147.1867
143.97177
139.14673
136.78058
139.14673
153.98373
156.54349
163.76944
167.68042
167.68042
163.76944
156.54349
153.98373
159.91681
156.54349
156.54349
153.98373
143.67775
132.09892
130.56004
132.09892
142.91919
147.45102
155.40504
161.83385
161.83385
161.83385
159.91681
163.76944
193.896
145.73524
160.95723
249.11424
248.11424
248.11424
248.11424
169.11462
160.95723
134.44955
107.320045
86.43844
81.63446
79.094345
80.73713
104.84824
122.824005
149.69176
117.486
87.46516
70.089935
84.88693
89.1911
85.93443
87.77669
104.07999
136.13963
170.16345
180.85226
180.85226
186.71106
180.85226
161.81982
170.16345
170.16345
140.65338
122.07934
120.54683
111.81531
96.79968
97.60294
99.04736
104.08198
104.08198
104.08198
112.99459
125.88848
125.88848
116.292336
116.292336
119.036316
124.31756
122.7242
116.292336
111.84346
109.83908
119.62681
128.96841
133.33386
128.96841
120.54683
126.51144
134.10641
136.13963
138.652
138.652
139.8945
116.857056
90.82367
83.655685
99.83225
120.089325
149.82628
228.07332
228.07332
201.69916
163.90746
143.36586
143.36586
158.46362
158.46362
140.2152
128.31802
134.44955
132.49268
134.44955
139.14673
139.14673
132.49268
134.44955
139.14673
147.1867
153.76361
165.65295
175.74011
181.97162
181.97162
181.97162
181.97162
157.11958
149.69176
143.97177
143.97177
147.1867
149.69176
147.1867
143.97177
153.76361
147.1867
143.97177
147.1867
143.97177
136.78058
136.78058
139.14673
153.98373
153.98373
156.54349
159.91681
156.54349
153.98373
148.19585
145.73524
148.19585
156.54349
159.91681
150.68878
145.73524
145.73524
141.27573
137.26529
149.55312
152.48346
155.40504
155.40504
150.68878
150.68878
153.98373
156.54349
143.67775
143.67775
141.54124
165.65295
216.7852
247.11424
246.11424
196.6037
147.1867
165.65295
216.7852
181.97162
157.11958
125.55711
106.493256
110.04224
136.78058
175.74011
130.5574
96.975685
83.40063
147.68147
241.11426
166.70218
171.13855
61.7302
60.09674
75.93122
101.55824
116.54396
115.366844
145.61446
193.15657
242.11426
217.7639
175.0625
170.16345
200.21509
240.4136
170.16345
186.71106
175.0625
140.65338
123.667175
119.2912
108.09471
96.79968
103.23601
102.3927
104.93055
108.97525
116.292336
134.4123
138.14589
122.7242
124.31756
119.93133
119.93133
127.50435
132.75641
127.50435
117.47586
111.84346
116.387535
122.29874
123.45874
117.63668
108.09471
108.95391
115.366844
119.2912
119.77151
127.94111
149.92323
153.70613
143.56125
183.50868
183.50868
98.77906
117.46353
191.6391
120.089325
146.5707
158.46362
158.46362
246.11424
246.11424
191.6391
154.3189
154.3189
169.11462
169.11462
149.82628
134.78996
136.78058
139.14673
147.1867
157.11958
153.76361
141.54124
139.14673
143.97177
141.54124
147.1867
157.11958
165.65295
170.42245
165.65295
165.65295
160.95723
149.69176
143.97177
141.54124
143.97177
149.69176
153.76361
149.69176
143.97177
147.1867
141.54124
141.54124
143.97177
143.97177
139.14673
139.14673
141.54124
153.98373
156.54349
156.54349
156.54349
153.98373
150.68878
145.73524
145.73524
148.19585
167.68042
176.13737
163.76944
163.76944
187.83327
181.52681
156.54349
153.98373
158.41902
155.40504
152.48346
145.73524
145.73524
148.19585
148.19585
150.68878
171.64589
147.1867
139.14673
175.74011
205.91148
170.42245
160.95723
228.39563
216.7852
228.39563
196.6037
181.97162
216.7852
228.39563
228.39563
196.6037
189.13681
153.76361
124.00191
105.6693
87.46516
140.65338
208.68788
151.44801
144.72478
162.30899
162.30899
217.15233
200.6511
68.44593
76.95955
78.61497
75.93122
85.31402
108.95391
148.93057
193.15657
243.11426
248.11424
250.11424
245.11426
209.0906
175.0625
170.16345
170.16345
228.2964
243.11426
228.2964
161.81982
140.65338
128.47124
111.81531
102.39608
103.23601
103.23601
108.97525
117.47586
127.50435
145.58334
143.06305
122.7242
129.12851
122.7242
122.7242
129.12851
134.4123
129.12851
119.93133
113.87285
116.18946
120.59566
121.15027
116.387535
108.09471
108.09471
110.079445
111.81531
118.09231
122.07934
107.65993
111.268005
139.8945
166.24533
161.86151
177.30992
145.61446
58.24598
106.250175
137.12227
149.82628
248.11424
126.44029
183.10948
249.11424
175.56422
169.11462
191.6391
183.10948
169.11462
163.90746
154.3189
146.5707
143.36586
140.2152
139.14673
141.54124
149.69176
160.95723
157.11958
147.1867
141.54124
143.97177
134.44955
139.14673
143.97177
149.69176
153.76361
149.69176
143.97177
139.14673
141.54124
141.54124
139.14673
143.97177
149.69176
153.76361
147.1867
143.97177
143.97177
139.14673
139.14673
143.97177
143.97177
141.54124
141.54124
147.1867
143.97177
143.97177
143.97177
141.54124
141.54124
139.14673
139.14673
136.78058
143.97177
165.65295
175.74011
160.95723
170.42245
216.7852
196.6037
167.68042
163.76944
156.54349
153.98373
148.19585
145.73524
145.73524
145.73524
143.67775
160.95723
141.54124
128.64467
153.76361
216.7852
149.69176
134.44955
216.7852
181.97162
196.6037
243.4136
245.11426
216.7852
243.4136
246.11424
196.6037
175.74011
160.95723
157.11958
149.69176
124.00191
99.986435
79.72531
120.54683
175.0625
180.85226
162.30899
181.4829
144.72478
132.56424
147.68147
175.61479
126.77956
137.09807
57.564102
64.26688
71.73669
76.95955
88.39603
95.52249
95.979065
108.95391
140.65338
186.71106
228.2964
241.11426
243.11426
243.11426
228.2964
186.71106
166.1358
158.34622
154.91035
217.7639
244.11426
217.7639
154.91035
143.49977
126.51144
110.079445
103.23668
98.43286
101.552124
111.84346
121.50596
121.50596
124.31756
130.75081
127.50435
122.7242
121.50596
124.31756
129.12851
129.12851
121.50596
116.292336
115.407616
117.05632
121.75501
122.29874
119.62681
110.9463
108.95391
108.09471
108.09471
114.48604
132.09245
109.7379
104.1235
125.62741
139.8945
122.00429
125.62741
148.93057
240.4136
49.59743
73.61998
163.90746
134.78996
191.6391
123.051674
128.31802
132.48213
213.89749
183.10948
137.12227
143.36586
149.82628
154.3189
146.5707
134.78996
130.21967
130.21967
132.48213
139.14673
134.44955
136.78058
143.97177
147.1867
141.54124
139.14673
139.14673
132.49268
134.44955
139.14673
143.97177
147.1867
141.54124
134.44955
128.64467
139.14673
139.14673
141.54124
143.97177
143.97177
147.1867
147.1867
147.1867
143.97177
139.14673
141.54124
147.1867
147.1867
143.97177
143.97177
149.69176
147.1867
143.97177
143.97177
141.54124
141.54124
141.54124
143.97177
143.97177
149.69176
165.65295
170.42245
160.95723
170.42245
196.6037
175.74011
143.97177
167.68042
159.91681
153.98373
148.19585
145.73524
143.67775
141.27573
139.26103
132.49268
132.49268
125.55711
130.5574
153.76361
139.14673
132.49268
160.95723
153.76361
157.11958
143.97177
149.69176
147.1867
153.76361
216.7852
181.97162
134.44955
141.54124
147.1867
136.78058
124.00191
114.03274
91.91842
71.64834
110.9463
158.34622
193.15657
193.15657
175.0625
154.92412
151.44801
151.44801
139.64758
128.43387
130.48975
130.48975
121.46676
70.089935
66.80488
63.25881
60.09674
62.00426
70.986855
80.00616
96.79968
104.92594
110.079445
116.54396
151.51479
228.2964
217.7639
175.0625
209.0906
200.21509
186.71106
170.16345
158.34622
154.91035
166.1358
180.85226
170.16345
217.7639
170.16345
140.65338
136.13963
122.07934
106.02163
101.55824
98.43286
98.43286
106.885735
116.292336
113.87285
113.87285
121.50596
129.12851
117.47586
124.31756
134.4123
138.14589
129.12851
117.47586
113.87285
116.292336
111.26206
115.32468
119.71747
120.59566
115.407616
112.99459
111.81531
115.366844
111.81531
126.51144
128.43387
119.85411
113.70569
120.03377
120.03377
118.44046
148.93057
168.40018
157.44044
115.407616
197.72209
243.11426
197.72209
104.626366
113.438416
85.291504
95.04511
108.45307
137.12227
191.6391
134.78996
132.48213
115.990555
128.31802
123.051674
118.592575
137.12227
134.78996
132.48213
130.21967
130.21967
130.21967
128.31802
128.31802
141.54124
132.49268
128.64467
134.44955
143.97177
143.97177
141.54124
141.54124
134.44955
136.78058
139.14673
143.97177
147.1867
143.97177
134.44955
128.64467
134.44955
139.14673
143.97177
143.97177
139.14673
139.14673
143.97177
149.69176
149.69176
143.97177
143.97177
149.69176
147.1867
143.97177
141.54124
147.1867
143.97177
143.97177
141.54124
141.54124
141.54124
147.1867
149.69176
153.76361
153.76361
157.11958
157.11958
160.95723
181.97162
196.6037
170.42245
143.97177
153.76361
143.97177
139.14673
134.44955
134.44955
130.5574
127.06517
125.55711
127.06517
149.69176
147.1867
128.64467
134.44955
157.11958
149.69176
139.14673
196.6037
205.91148
157.11958
189.13681
205.91148
165.65295
196.6037
160.95723
147.1867
143.97177
153.76361
153.76361
149.69176
157.11958
118.61947
91.91842
54.4062
103.23668
180.85226
151.51479
158.34622
241.11426
240.11426
144.72478
126.77956
162.30899
139.64758
137.09807
121.46676
111.70797
130.48975
112.60424
110.15915
74.28061
78.61497
88.39603
86.723305
86.723305
87.77669
89.1911
89.99001
92.47259
96.79968
122.07934
136.13963
140.65338
143.49977
170.16345
193.15657
175.0625
166.1358
175.0625
180.85226
193.15657
186.71106
170.16345
161.81982
170.16345
186.71106
166.1358
217.7639
170.16345
140.65338
143.49977
124.9058
108.09471
106.02163
105.78166
97.60294
99.87939
109.83908
112.99459
113.87285
121.50596
129.12851
117.47586
129.12851
148.48569
154.01878
132.75641
117.47586
115.407616
119.93133
122.92579
127.26413
129.69583
124.48985
112.99459
106.885735
106.02163
110.079445
122.07934
110.9463
115.40743
124.75532
108.53962
113.70569
130.02502
128.43387
143.06305
157.44044
177.38135
134.4123
117.47586
153.89896
182.65477
182.65477
242.11426
228.53955
166.3107
107.24885
65.47701
38.942574
30.005348
23.86085
23.57177
33.995117
28.495123
27.273556
27.59158
25.41309
22.96629
30.304363
41.362343
45.355423
61.376884
75.23803
112.5951
143.36586
132.48213
132.48213
134.78996
132.48213
121.24157
111.167206
183.10948
118.592575
132.48213
163.90746
126.44029
137.12227
146.5707
134.78996
124.58747
126.44029
132.48213
140.2152
134.78996
128.31802
147.1867
132.49268
127.06517
134.44955
147.1867
153.76361
153.76361
149.69176
136.78058
139.14673
141.54124
149.69176
153.76361
149.69176
139.14673
130.5574
134.44955
141.54124
147.1867
143.97177
136.78058
136.78058
143.97177
153.76361
157.11958
149.69176
149.69176
153.76361
149.69176
141.54124
139.14673
143.97177
141.54124
141.54124
139.14673
139.14673
141.54124
147.1867
153.76361
157.11958
149.69176
147.1867
149.69176
165.65295
205.91148
216.7852
189.13681
160.95723
149.69176
143.97177
136.78058
134.44955
132.49268
130.5574
125.55711
122.824005
136.78058
130.5574
132.49268
141.54124
143.97177
139.14673
139.14673
153.76361
149.69176
153.76361
125.55711
143.97177
189.13681
157.11958
181.97162
165.65295
165.65295
127.06517
130.5574
165.65295
189.13681
196.6037
153.76361
117.486
98.23592
63.640327
99.89115
143.49977
170.16345
228.2964
241.11426
240.4136
239.11426
186.88637
128.43387
112.60424
116.65686
121.46676
137.09807
121.46676
144.72478
132.56424
110.15915
70.089935
71.73669
80.42052
95.979065
104.92594
102.39608
106.87605
120.54683
130.09857
126.51144
134.10641
151.51479
242.11426
240.4136
241.11426
241.11426
228.2964
186.71106
166.1358
166.1358
166.1358
166.1358
170.16345
170.16345
166.1358
170.16345
170.16345
175.0625
148.93057
143.49977
138.57687
136.13963
130.09857
119.2912
108.09471
100.72324
94.88234
89.147934
95.50056
105.78166
107.74505
116.292336
132.75641
134.4123
136.44865
127.50435
136.44865
138.14589
122.7242
124.31756
132.75641
122.7242
122.92579
124.48985
125.38248
121.75501
113.87285
112.99459
115.407616
119.93133
118.09231
120.54683
118.25069
113.83312
115.40743
123.12121
130.48975
134.65654
127.50435
136.44865
164.3969
154.01878
129.12851
119.93133
74.5178
102.03216
168.71933
213.63617
182.72772
227.60547
227.60547
168.71933
117.42277
93.41109
72.01125
49.422268
42.013256
50.011677
55.30882
54.91664
50.639175
41.045815
40.141457
58.10014
74.94456
74.94456
102.21432
137.12227
228.07332
163.90746
146.5707
201.69916
246.11424
183.10948
163.90746
149.82628
137.12227
132.48213
132.48213
134.78996
137.12227
140.2152
134.78996
137.12227
143.36586
146.5707
146.5707
143.36586
140.2152
137.12227
149.69176
147.1867
139.14673
134.44955
132.49268
141.54124
157.11958
181.97162
175.74011
141.54124
130.5574
139.14673
149.69176
147.1867
136.78058
130.5574
147.1867
149.69176
153.76361
143.97177
134.44955
134.44955
143.97177
160.95723
149.69176
147.1867
143.97177
141.54124
143.97177
141.54124
136.78058
134.44955
134.44955
134.44955
132.49268
130.5574
130.5574
136.78058
149.69176
165.65295
149.69176
160.95723
175.74011
175.74011
170.42245
165.65295
160.95723
165.65295
132.49268
134.44955
134.44955
132.49268
130.5574
127.06517
125.55711
124.00191
128.64467
134.44955
147.1867
153.76361
153.76361
149.69176
147.1867
147.1867
143.97177
147.1867
160.95723
175.74011
165.65295
153.76361
147.1867
153.76361
125.55711
130.5574
139.14673
149.69176
153.76361
149.69176
141.54124
136.78058
121.322655
94.29106
74.82261
100.836105
119.77151
189.55028
208.68788
227.44711
238.11427
217.15233
181.4829
151.44801
134.65654
126.77956
113.83312
124.75532
132.56424
130.48975
136.13963
128.47124
101.55824
69.46417
79.382545
87.77669
103.23668
138.57687
138.57687
140.65338
158.34622
217.7639
242.11426
228.2964
228.2964
241.11426
243.11426
241.11426
241.11426
243.11426
241.11426
209.0906
193.15657
193.15657
166.1358
166.1358
166.1358
166.1358
166.1358
170.16345
170.16345
166.1358
151.51479
151.51479
151.51479
143.49977
132.09245
118.09231
106.87605
101.55824
97.60294
93.24933
99.04736
106.885735
108.97525
117.47586
130.75081
129.12851
125.88848
119.93133
127.50435
132.75641
124.31756
124.31756
125.88848
115.407616
125.38248
125.38248
124.48985
120.59566
113.87285
116.292336
122.7242
130.75081
120.54683
122.07934
119.85411
118.25069
116.65686
118.25069
124.75532
130.48975
168.40018
157.44044
160.90062
157.44044
145.58334
140.9672
138.14589
129.12851
63.99999
80.83732
118.637314
245.11426
248.11424
247.11424
244.11426
182.72772
168.71933
168.71933
129.31172
99.838135
95.79455
107.0518
102.03216
102.03216
101.206154
91.8413
86.053375
93.41109
102.86117
98.21051
146.5707
183.10948
228.07332
191.6391
191.6391
247.11424
251.11424
250.11424
191.6391
169.11462
146.5707
137.12227
137.12227
140.2152
143.36586
143.36586
137.12227
140.2152
146.5707
154.3189
154.3189
149.82628
143.36586
140.2152
143.97177
141.54124
136.78058
130.5574
130.5574
134.44955
147.1867
157.11958
160.95723
147.1867
141.54124
143.97177
143.97177
136.78058
134.44955
136.78058
147.1867
147.1867
147.1867
139.14673
134.44955
136.78058
143.97177
153.76361
143.97177
141.54124
136.78058
136.78058
136.78058
136.78058
134.44955
130.5574
128.64467
130.5574
132.49268
132.49268
132.49268
134.44955
141.54124
147.1867
157.11958
160.95723
170.42245
170.42245
165.65295
157.11958
157.11958
157.11958
143.97177
141.54124
136.78058
132.49268
128.64467
128.64467
130.5574
132.49268
130.5574
136.78058
149.69176
157.11958
157.11958
153.76361
153.76361
157.11958
147.1867
149.69176
160.95723
170.42245
160.95723
147.1867
141.54124
147.1867
134.44955
136.78058
143.97177
147.1867
143.97177
136.78058
130.5574
125.55711
118.585724
119.77151
103.53764
85.62152
72.17043
93.49352
123.20046
147.21017
171.14249
193.71878
193.71878
186.88637
171.13855
